480.00	539.40	104.33	704586.3	107.5	15	1836.6	1932.5	110.51	12423.86	11774	1181572.6	3152	103.03	3.15	685697.5	3526.1	1408.4	1473.5	105.52	105.32	12113.01	1188995.8	2700	103	2.65	625829.2	100.4	156.6	15	1424.1	1584.3	8799	101	101.89	13571.8	34474.5	1067772	98.2	602224.7	104.4	1298.8	1389.6	8735	98.12	98.45	13596.37	973523.7	92.8	96.49	3.05	552124.4	52.2	4396.08	1294.2	1288	8585	95.35	94.34	11491.5	954628.6	3800.00
380.00	627.80	147.44	1451175.9	188.9	11	2284.4	2627.5	140.9	10149	24786	1681849.3	7045	141.34	4.72	1341072.8	8245	2451.2	2526.4	136.56	138.8	9291	1732937.5	5606	149.1	4.09	1284199.4	147.6	432.4	14	2220.6	2244.1	9286	136.6	140.2	9821	48260	1734973.5	143.4	1137397.7	324.3	2014.5	2143.3	9244	129.24	134.46	10078.4	1654038.4	137.4	125.83	3.45	1059966.2	216.2	36571.75	1994.6	2025	9208	123.37	127.33	24130	1660444	6300.00
3440.00	7208.20	125.83	1059966.2	117.4	14	1994.6	2025	123.37	9501.3	24130	1660444	3882	117.05	2.45	961139.2	4586.1	1763.9	1837.4	120.24	121.94	9576.9	1673301.4	3052	124.4	2.75	921019.4	110.3	299.4	15	1821.6	1963.7	9131	116.56	119.13	9459.4	47096	1391757.1	120.2	832123.7	224.55	1757.7	1817.6	9078	112.15	115.7	10304.2	1181856.2	116.3	104.71	2.47	784948.5	149.7	21723.4	1534.6	1795.3	9022	109.02	112	23548	1167697.4	3800.00
670.00	1231.40	162.84	1640293	229.3	11	2738.8	3148	158.63	10082	49572	2318397	6370	154.36	5.33	1523166.6	12930	2595.2	3000	148.76	159	9700	1908975.7	5909	177.6	6.88	1451175.9	188.9	196.65	11	2284.4	2627.5	9347	140.9	146.2	10149	24786	1681849.3	160	1341072.8	98.33	2451.2	2526.4	9306	136.56	138.8	9291	1732937.5	149.1	134.8	4.09	1284199.4	432.4	73143.5	2220.6	2244.1	9286	136.6	140.2	48260	1734973.5	4800.00
1110.00	1706.80	108.42	921019.4	110.3	15	1821.6	1963.7	116.56	9459.4	47096	1391757.1	2918	107.2	2.29	832123.7	5136.1	1757.7	1817.6	112.15	115.7	10304.2	1181856.2	2264	116.3	2.47	784948.5	109.1	149.7	15	1534.6	1795.3	9022	109.02	112	10411.45	23548	1167697.4	111.4	704586.3	74.85	1836.6	1932.5	8938	110.51	108.51	12423.86	1181572.6	106	103.03	3.15	685697.5	208.8	17584.3	1408.4	1473.5	8864	105.52	105.32	45966	1188995.8	4000.00
410.00	494.10	103.03	685697.5	105.5	15	1408.4	1473.5	105.52	12113.01	45966	1188995.8	2700	101.84	2.65	625829.2	4386.9	1424.1	1584.3	101	101.89	13571.8	1067772	3561	98.2	2.76	602224.7	97.2	104.4	15	1298.8	1389.6	8735	98.12	98.45	13596.37	22983	973523.7	92.8	552124.4	52.2	1294.2	1288	8585	95.35	94.34	12063.5	954628.6	86.2	83.21	3.25	526596.4	334.8	14488.6	1143.8	1316.3	8393	90.95	89.79	44835	929027.1	4600.00
690.00	925.60	96.49	552124.4	96.9	15	1294.2	1288	95.35	12063.5	11491.5	954628.6	3678	83.21	3.25	526596.4	2790.6	1143.8	1316.3	90.95	89.79	11379.37	929027.1	2734	81.9	2.44	486347.8	90.4	251.1	15	1082.5	1176.5	8382	87.27	85.56	10555.47	33626.25	865878.9	76.9	463829	167.4	1032.5	1203.3	8325	85.37	82.89	8993	833494.6	72.9	78.63	1.81	427087.7	83.7	3622.15	1014.9	1104.7	8186	83.55	80.05	11208.75	817526.9	3100.00
350.00	667.80	154.36	1523166.6	210.7	11	2595.2	3000	148.76	9700	37179	1908975.7	5909	147.44	6.88	1451175.9	8146.1	2284.4	2627.5	140.9	146.2	10149	1681849.3	7045	160	4.72	1341072.8	173.8	98.33	11	2451.2	2526.4	9306	136.56	138.8	9291	12393	1732937.5	149.1	1284199.4	432.4	2220.6	2244.1	9286	136.6	140.2	9821	1734973.5	143.4	131.56	3.44	1137397.7	324.3	54857.63	2014.5	2143.3	9244	129.24	134.46	36195	1654038.4	6300.00
820.00	962.00	104.33	704586.3	107.5	15	1836.6	1932.5	110.51	12423.86	11774	1181572.6	3152	103.03	3.15	685697.5	3526.1	1408.4	1473.5	105.52	105.32	12113.01	1188995.8	2700	103	2.65	625829.2	100.4	156.6	15	1424.1	1584.3	8799	101	101.89	13571.8	34474.5	1067772	98.2	602224.7	104.4	1298.8	1389.6	8735	98.12	98.45	13596.37	973523.7	92.8	96.49	3.05	552124.4	52.2	4396.08	1294.2	1288	8585	95.35	94.34	11491.5	954628.6	3300.00
370.00	406.00	108.42	921019.4	110.3	15	1821.6	1963.7	116.56	9459.4	47096	1391757.1	2918	107.2	2.29	832123.7	5136.1	1757.7	1817.6	112.15	115.7	10304.2	1181856.2	2264	116.3	2.47	784948.5	109.1	149.7	15	1534.6	1795.3	9022	109.02	112	10411.45	23548	1167697.4	111.4	704586.3	74.85	1836.6	1932.5	8938	110.51	108.51	12423.86	1181572.6	106	103.03	3.15	685697.5	208.8	17584.3	1408.4	1473.5	8864	105.52	105.32	45966	1188995.8	4600.00
380.00	222.00	70.75	365186.2	74.3	14	886.4	909.2	73.57	4756.68	21855	669640.3	6713	65.61	5.65	339325.9	3878.4	831.8	938.4	71.56	65.65	4294.06	648845.6	6713	56.2	6.11	320957.3	64.5	239.5	15	797.3	809.8	8003	67.81	63.25	3758.77	42587	628132.9	55.5	297210.1	179.63	757.8	861.8	8018	65	60.53	3538.71	610502.7	54.2	59.4	5.41	280451.7	119.75	6228.3	795	818.5	8001	63.69	58.55	21293.5	589389.6	2100.00
1780.00	485.10	28.4	85347.6	24.86	15	331.3	467.1	29.95	2000.42	9204.5	420359.6	2309	26.87	3.51	85072.2	867.4	225.7	409.3	27.84	18.37	1549.44	420700.5	2028	23.1	2.3	73530.1	22.99	100.73	15	277.8	437	3875	25.69	17.34	1232.42	26822.25	405541.8	21.4	70232.2	67.15	284.1	346.1	3739	24.05	16.21	1013.4	428725	19.9	22.28	2.06	64539.9	33.58	468.15	226.9	347.5	4527	23.28	15.27	8940.75	519679.8	830.00
610.00	357.50	49.8	176542.9	35	15	611.8	670.1	50.28	1766.35	20117	566492.3	2272	46.94	1.72	166267.2	1179.5	641.5	652.2	49.92	40.26	1718.9	540680.6	1627	41	1.74	160401.5	34.4	285.8	15	614	608.2	7773	45.91	38.34	1537.96	39066	524764.8	40.3	150266.8	214.35	573.7265313	680.29	6714	43.4	36.45	1535.16	466212.2	39.3	40.21	1.52	143737.7	142.9	3244.55	554.0819663	663.97	5827	41.79	34.76	19533	409677.9	1700.00
670.00	881.60	141.34	1341072.8	173.8	11	2451.2	2526.4	136.56	9291	12393	1732937.5	5606	134.8	4.09	1284199.4	6622.5	2220.6	2244.1	136.6	140.2	9821	1734973.5	4079	143.4	3.44	1137397.7	132.6	324.3	14	2014.5	2143.3	9244	129.24	134.46	10078.4	36195	1654038.4	137.4	1059966.2	216.2	1994.6	2025	9208	123.37	127.33	9501.3	1660444	130.5	117.05	2.45	961139.2	108.1	18285.88	1763.9	1837.4	9168	120.24	121.94	12065	1673301.4	6800.00
880.00	547.20	57.65	262789	54.2	15	746.8	815.5	62.78	3387.72	10646.75	606524.2	7196	56.13	5.97	249110.7	2562.3	733.8	815.5	60.74	54.26	2978.26	601988.1	5275	50.9	4.3	225500.9	50.3	162.75	15	742.7	812.7	8102	58.66	51.86	2850.2	31055.25	588020.5	49.1	212073.3	108.5	769.6	717.9	8231	56.99	48.4	2556.96	605688.7	47.8	57.88	3.39	198459.6	54.25	2611.4	645.9	744.5	8418	56.37	46.45	10351.75	626960.3	2400.00
560.00	598.00	134.8	1284199.4	147.6	14	2220.6	2244.1	136.6	9821	48260	1734973.5	4079	131.56	3.44	1137397.7	8758.2	2014.5	2143.3	129.24	134.46	10078.4	1654038.4	3629	137.4	3.45	1059966.2	117.4	216.2	14	1994.6	2025	9208	123.37	127.33	9501.3	24130	1660444	130.5	961139.2	108.1	1763.9	1837.4	9168	120.24	121.94	9576.9	1673301.4	124.4	108.42	2.75	921019.4	299.4	43446.8	1821.6	1963.7	9131	116.56	119.13	47096	1391757.1	3300.00
980.00	612.00	22.28	64539.9	21.11	15	226.9	347.5	23.28	897.88	8940.75	519679.8	1892	20.75	2.46	61843.9	504.5	210.1	345.3	19.49	14.2	694.38	410490.1	1562	16.8	1.51	55940	19.23	80.48	15	222.7	288.6	2687	17.23	13.37	562.83	26053.5	279532.2	15.5	52148.6	53.65	202.8	260.4	2455	15.85	12.54	450.34	268843.7	14.3	16.16	1.34	47344.8	26.83	247.33	184.7	211.9	2602	14.98	12.01	8684.5	262159.4	420.00
300.00	351.00	141.34	1341072.8	173.8	11	2451.2	2526.4	136.56	9291	12393	1732937.5	5606	134.8	4.09	1284199.4	6622.5	2220.6	2244.1	136.6	140.2	9821	1734973.5	4079	143.4	3.44	1137397.7	132.6	324.3	14	2014.5	2143.3	9244	129.24	134.46	10078.4	36195	1654038.4	137.4	1059966.2	216.2	1994.6	2025	9208	123.37	127.33	9501.3	1660444	130.5	117.05	2.45	961139.2	108.1	18285.88	1763.9	1837.4	9168	120.24	121.94	12065	1673301.4	3800.00
250.00	303.40	108.42	921019.4	110.3	15	1821.6	1963.7	116.56	9459.4	47096	1391757.1	2918	107.2	2.29	832123.7	5136.1	1757.7	1817.6	112.15	115.7	10304.2	1181856.2	2264	116.3	2.47	784948.5	109.1	149.7	15	1534.6	1795.3	9022	109.02	112	10411.45	23548	1167697.4	111.4	704586.3	74.85	1836.6	1932.5	8938	110.51	108.51	12423.86	1181572.6	106	103.03	3.15	685697.5	208.8	17584.3	1408.4	1473.5	8864	105.52	105.32	45966	1188995.8	3300.00
260.00	20.40	13.09	43837.4	15.48	12	170.3	217.2	12.61	354.55	25307.25	155181.7	2611.13	11.56	1.5	41015.52	373.9	192.6	232.9	11.91	10.41	363.13	146872.1	2580.93	12.1	1.24	38193.64	13.6	17.03	12	183.6	211.1	1649	11.62	10.06	392.96	8435.75	141542.6	11.6	35859.4	56.6	165.1	208.6	1582	10.86	9.79	435.1	129102.4	11.4	6.97	2.25	32793.7	42.45	457.8	167.9	209.6	1507	10.17	9.35	24582	123618	200.00
300.00	429.20	225	1670609.2	300.5	11	3355.8	3686.3	179.96	11763	25464	2303248.1	6458	198.55	6.73	1622664	15001.6	2871.3	3662.6	171.13	178.3	11568	2435004.3	6790	203.8	6.46	1640293	229.3	393.3	11	2738.8	3148	9380	158.63	169.5	10082	49572	2318397	190.3	1523166.6	294.98	2595.2	3000	9396	148.76	159	9700	1908975.7	177.6	147.44	6.88	1451175.9	196.65	34722.4	2284.4	2627.5	9347	140.9	146.2	24786	1681849.3	2600.00
260.00	185.60	76.29	417524	81.7	14	1005	1270.5	79.65	5062.76	43710	788018.3	3713	73.13	3.06	382101.5	5131.4	907.1	1004.6	75.42	73.66	5096.97	692600	6796	62.6	3.72	365186.2	74.3	186	14	886.4	909.2	8004	73.57	69.26	4756.68	21855	669640.3	59.1	339325.9	93	831.8	938.4	7994	71.56	65.65	4294.06	648845.6	56.2	61.52	6.11	320957.3	239.5	12456.6	797.3	809.8	8003	67.81	63.25	42587	628132.9	1300.00
620.00	310.20	70.75	365186.2	74.3	14	886.4	909.2	73.57	4756.68	21855	669640.3	6713	65.61	5.65	339325.9	3878.4	831.8	938.4	71.56	65.65	4294.06	648845.6	6713	56.2	6.11	320957.3	64.5	239.5	15	797.3	809.8	8003	67.81	63.25	3758.77	42587	628132.9	55.5	297210.1	179.63	757.8	861.8	8018	65	60.53	3538.71	610502.7	54.2	59.4	5.41	280451.7	119.75	6228.3	795	818.5	8001	63.69	58.55	21293.5	589389.6	1700.00
200.00	106.40	73.13	382101.5	76.9	14	907.1	1004.6	75.42	5096.97	32782.5	692600	6796	70.75	3.72	365186.2	4730.8	886.4	909.2	73.57	69.26	4756.68	669640.3	6713	59.1	5.65	339325.9	70.2	93	14	831.8	938.4	7994	71.56	65.65	4294.06	10927.5	648845.6	56.2	320957.3	239.5	797.3	809.8	8003	67.81	63.25	3758.77	628132.9	55.5	60.78	3.94	297210.1	179.63	9342.45	757.8	861.8	8018	65	60.53	31940.25	610502.7	1200.00
690.00	765.00	108.42	921019.4	110.3	15	1821.6	1963.7	116.56	9459.4	47096	1391757.1	2918	107.2	2.29	832123.7	5136.1	1757.7	1817.6	112.15	115.7	10304.2	1181856.2	2264	116.3	2.47	784948.5	109.1	149.7	15	1534.6	1795.3	9022	109.02	112	10411.45	23548	1167697.4	111.4	704586.3	74.85	1836.6	1932.5	8938	110.51	108.51	12423.86	1181572.6	106	103.03	3.15	685697.5	208.8	17584.3	1408.4	1473.5	8864	105.52	105.32	45966	1188995.8	2500.00
850.00	1551.20	83.21	526596.4	94.1	15	1143.8	1316.3	90.95	11379.37	44835	929027.1	2734	81.05	2.44	486347.8	3157.3	1082.5	1176.5	87.27	85.56	10555.47	865878.9	2247	76.9	2.04	463829	88.2	167.4	15	1032.5	1203.3	8325	85.37	82.89	8993	22417.5	833494.6	72.9	427087.7	83.7	1014.9	1104.7	8186	83.55	80.05	6703.06	817526.9	69.4	76.29	2.84	417524	372	15748.8	1005	1270.5	8058	79.65	76.92	43710	788018.3	1600.00
400.00	154.00	40.21	143737.7	33.5	15	554.0819663	663.97	41.79	1527.55	19533	409677.9	2374	39.43	0.92	134548.4	1191.1	574.6	680.5	41.03	33.37	1601.79	403875	2693	36.2	1.55	134312.5	31.43	175.7	15	589.5	765.8	4930	38.7	32.04	1653.06	37933	377828.6	35.7	124042.2	131.78	544	652.8	4718	36.4	30.32	1625.98	377633.3	34.6	37.16	2.28	120470.6	87.85	1997.35	481.1	667.8	4730	35.67	28.87	18966.5	390388.5	860.00
820.00	169.20	20.75	61843.9	20.17	15	210.1	345.3	19.49	694.38	34738	410490.1	1562	19.22	1.51	55940	494.6	222.7	288.6	17.23	13.37	562.83	279532.2	2197	15.5	1.67	52148.6	18.3	53.65	15	202.8	260.4	2455	15.85	12.54	450.34	17369	268843.7	14.3	47344.8	26.83	184.7	211.9	2602	14.98	12.01	408.84	262159.4	13.6	14.63	1.39	48135	68.1	617.6	207.6	255.4	2224	13.77	11.66	33743	217000.1	340.00
590.00	215.60	65.61	339325.9	70.2	14	831.8	938.4	71.56	4294.06	10927.5	648845.6	6713	61.52	6.11	320957.3	3485.8	797.3	809.8	67.81	63.25	3758.77	628132.9	4986	55.5	3.94	297210.1	61.5	179.63	15	757.8	861.8	8018	65	60.53	3538.71	31940.25	610502.7	54.2	280451.7	119.75	795	818.5	8001	63.69	58.55	3347.72	589389.6	52.4	57.65	5.4	262789	59.88	3114.15	746.8	815.5	8013	62.78	56.45	10646.75	606524.2	910.00
1110.00	86.60	19.22	55940	19.23	15	222.7	288.6	17.23	562.83	26053.5	279532.2	2197	17.69	1.67	52148.6	417.7	202.8	260.4	15.85	12.54	450.34	268843.7	1818	14.3	1.34	47344.8	17.36	26.83	15	184.7	211.9	2602	14.98	12.01	408.84	8684.5	262159.4	13.6	48135	68.1	207.6	255.4	2224	13.77	11.66	403.5	217000.1	13.1	13.09	1.11	43837.4	51.08	463.2	170.3	217.2	1759	12.61	11.03	25307.25	155181.7	220.00
600.00	867.20	131.56	1137397.7	132.6	14	2014.5	2143.3	129.24	10078.4	36195	1654038.4	3629	125.83	3.45	1059966.2	6232.8	1994.6	2025	123.37	127.33	9501.3	1660444	3882	130.5	2.45	961139.2	112.8	108.1	14	1763.9	1837.4	9168	120.24	121.94	9576.9	12065	1673301.4	124.4	921019.4	299.4	1821.6	1963.7	9131	116.56	119.13	9459.4	1391757.1	120.2	107.2	2.29	832123.7	224.55	32585.1	1757.7	1817.6	9078	112.15	115.7	35322	1181856.2	3100.00
350.00	270.00	104.33	704586.3	107.5	15	1836.6	1932.5	110.51	12423.86	11774	1181572.6	3152	103.03	3.15	685697.5	3526.1	1408.4	1473.5	105.52	105.32	12113.01	1188995.8	2700	103	2.65	625829.2	100.4	156.6	15	1424.1	1584.3	8799	101	101.89	13571.8	34474.5	1067772	98.2	602224.7	104.4	1298.8	1389.6	8735	98.12	98.45	13596.37	973523.7	92.8	96.49	3.05	552124.4	52.2	4396.08	1294.2	1288	8585	95.35	94.34	11491.5	954628.6	2000.00
330.00	189.00	59.4	280451.7	58.1	15	795	818.5	63.69	3347.72	21293.5	589389.6	5728	57.65	5.4	262789	2931.4	746.8	815.5	62.78	56.45	3387.72	606524.2	7196	51.3	5.97	249110.7	52.8	217	15	733.8	815.5	8002	60.74	54.26	2978.26	41407	601988.1	50.9	225500.9	162.75	742.7	812.7	8102	58.66	51.86	2850.2	588020.5	49.1	59.29	3.53	212073.3	108.5	5222.8	769.6	717.9	8231	56.99	48.4	20703.5	605688.7	1000.00
440.00	171.00	39.43	134548.4	33.7	15	574.6	680.5	41.03	1601.79	9766.5	403875	2693	37.64	1.55	134312.5	1529	589.5	765.8	38.7	32.04	1653.06	377828.6	2790	35.7	1.28	124042.2	30.49	131.78	15	544	652.8	4718	36.4	30.32	1625.98	28449.75	377633.3	34.6	120470.6	87.85	481.1	667.8	4730	35.67	28.87	1645.98	390388.5	33.4	36.56	2.32	115107.4	43.93	998.68	229.2	582.9	4758	34.98	27.13	9483.25	408321.5	780.00
190.00	226.30	104.33	704586.3	107.5	15	1836.6	1932.5	110.51	12423.86	11774	1181572.6	3152	103.03	3.15	685697.5	3526.1	1408.4	1473.5	105.52	105.32	12113.01	1188995.8	2700	103	2.65	625829.2	100.4	156.6	15	1424.1	1584.3	8799	101	101.89	13571.8	34474.5	1067772	98.2	602224.7	104.4	1298.8	1389.6	8735	98.12	98.45	13596.37	973523.7	92.8	96.49	3.05	552124.4	52.2	4396.08	1294.2	1288	8585	95.35	94.34	11491.5	954628.6	2200.00
120.00	58.50	51.63	183726	39.7	15	627.6	669.8	51.89	1976.26	30175.5	611105.4	3213	49.8	2.48	176542.9	1563.4	611.8	670.1	50.28	41.8	1766.35	566492.3	2272	43.4	1.72	166267.2	34.7	64.55	15	641.5	652.2	8315	49.92	40.26	1718.9	10058.5	540680.6	41	160401.5	285.8	614	608.2	7773	45.91	38.34	1537.96	524764.8	40.3	40.84	1.15	150266.8	214.35	4866.83	573.7265313	680.29	6714	43.4	36.45	29299.5	466212.2	930.00
160.00	183.00	131.56	1137397.7	132.6	14	2014.5	2143.3	129.24	10078.4	36195	1654038.4	3629	125.83	3.45	1059966.2	6232.8	1994.6	2025	123.37	127.33	9501.3	1660444	3882	130.5	2.45	961139.2	112.8	108.1	14	1763.9	1837.4	9168	120.24	121.94	9576.9	12065	1673301.4	124.4	921019.4	299.4	1821.6	1963.7	9131	116.56	119.13	9459.4	1391757.1	120.2	107.2	2.29	832123.7	224.55	32585.1	1757.7	1817.6	9078	112.15	115.7	35322	1181856.2	3600.00
700.00	537.20	79.93	463829	88.2	15	1032.5	1203.3	85.37	8993	22417.5	833494.6	2217	78.63	1.81	427087.7	4521.3	1014.9	1104.7	83.55	80.05	6703.06	817526.9	3255	69.4	2.84	417524	81.7	372	14	1005	1270.5	8058	79.65	76.92	5062.76	43710	788018.3	66.2	382101.5	279	907.1	1004.6	8020	75.42	73.66	5096.97	692600	62.6	70.75	3.72	365186.2	186	7874.4	886.4	909.2	8004	73.57	69.26	21855	669640.3	1400.00
120.00	40.70	61.52	320957.3	64.5	15	797.3	809.8	67.81	3758.77	42587	628132.9	4986	60.78	3.94	297210.1	3663.5	757.8	861.8	65	60.53	3538.71	610502.7	6788	54.2	5.41	280451.7	58.1	119.75	15	795	818.5	8001	63.69	58.55	3347.72	21293.5	589389.6	52.4	262789	59.88	746.8	815.5	8013	62.78	56.45	3387.72	606524.2	51.3	56.13	5.97	249110.7	217	10445.6	733.8	815.5	8002	60.74	54.26	41407	601988.1	1500.00
